,word,Ambiguity,N,Entropy,Dissimilarity,Dominance,Communities,Norms
8738,muchacha,0,1,0,0,1.0,"[['adolescente', 'chica', 'gurisa', 'joven', 'juventud', 'linda', 'mujer', 'niña']]",[100]
8739,larva,0.2665790790987278,3,0.2897933193482564,0.9198938046545126,0.925,"[['bicho', 'gusano', 'insecto', 'insectos', 'mariposa', 'mosca', 'oruga', 'parásito', 'plaga'], ['transformación'], ['huevo']]","[92, 4, 4]"
8740,gusanos,0.6564640634352872,4,0.837599454616341,0.7837446166150834,0.47191011235955055,"[['bichos', 'insecto', 'insectos', 'lombriz', 'mariposa', 'parásitos', 'seda', 'tierra'], ['asco', 'podredumbre', 'podrido'], ['animal', 'animales', 'plantas'], ['manzana']]","[47, 34, 12, 7]"
8741,parásitos,0.6883353710042626,5,0.8064518504090497,0.853535608672885,0.5,"[['bichos', 'gusanos', 'vagos'], ['enfermedad'], ['intestino'], ['perro'], ['picazón']]","[50, 26, 10, 8, 6]"
8742,placeres,0.4730589725195523,3,0.6942081702148374,0.6814367689927276,0.7333333333333333,"[['amor', 'disfrute', 'dormir', 'felicidad', 'goce', 'gozar', 'sexo', 'viaje', 'vida'], ['gustos'], ['comida']]","[73, 15, 12]"
8743,había,0.23386678447299383,2,0.282904792979892,0.8266625036982542,0.9508196721311475,"[['antes', 'cuento', 'haber', 'hay', 'hubo', 'pasado', 'verbo'], ['una']]","[95, 5]"
8744,hubo,0.22584116855309339,2,0.26377743669413856,0.8561807688462986,0.9552238805970149,"[['antes', 'ayer', 'fue', 'haber', 'había', 'pasado'], ['tubo']]","[96, 4]"
8745,sueldos,0.40157361385883833,3,0.4911207988969834,0.8176676995980202,0.8395061728395061,"[['cobro', 'dinero', 'pago', 'plata', 'remuneración', 'salario', 'salarios', 'trabajo'], ['bajos'], ['poco']]","[84, 11, 5]"
8746,habilidoso,0.33063481771369985,3,0.43164196335998944,0.7659932207238859,0.8703703703703703,"[['bueno', 'capaz', 'genial', 'hábil', 'ingenioso', 'inteligente', 'rápido', 'talentoso', 'ágil'], ['Messi'], ['creativo']]","[87, 7, 6]"
8747,motriz,0.24394798291281702,2,0.32275695889739825,0.7558256334617592,0.9411764705882353,"[['auto', 'motor', 'motricidad', 'movilidad', 'movimiento'], ['mover']]","[94, 6]"
8748,talentoso,0.44250276560122925,3,0.5478948105177535,0.8076418266912766,0.8125,"[['brillante', 'bueno', 'capaz', 'don', 'genio', 'habilidad', 'habilidoso', 'inteligente', 'virtuoso'], ['arte', 'creativo'], ['exitoso']]","[81, 12, 6]"
8749,municipal,0.6795025124797207,3,0.9173259555025475,0.7407427080894733,0.4594594594594595,"[['estado', 'gobierno', 'intendencia', 'intendente', 'municipio'], ['barrio', 'ciudad', 'comunidad', 'edificio', 'local', 'pueblo', 'público'], ['empleado', 'trabajador']]","[46, 39, 15]"
8750,paredes,0.414358445783626,4,0.4499651821347855,0.9208677965209904,0.8354430379746836,"[['casa', 'construcción', 'contención', 'hogar', 'ladrillo', 'ladrillos', 'muro', 'muros', 'techo'], ['blancas'], ['encierro'], ['límites']]","[84, 6, 6, 4]"
8751,habitaciones,0.662268490267839,3,0.9408847883089048,0.7038784115727542,0.45161290322580644,"[['casa', 'espacio', 'hogar'], ['camas', 'cuarto', 'hotel'], ['piezas']]","[45, 37, 18]"
8752,oyente,0.5333943348122511,3,0.6742212099660557,0.7911266019636275,0.7469879518072289,"[['atención', 'escucha', 'escuchar', 'oído', 'oír', 'radio', 'receptor'], ['alumno', 'clase', 'facultad'], ['audiencia', 'público']]","[75, 13, 12]"
8753,parlante,0.14138444587620827,2,0.26451736836297474,0.5344996691566899,0.9550561797752809,"[['audio', 'bocina', 'hablar', 'loro', 'música', 'radio', 'ruido', 'sonido', 'voz'], ['volumen']]","[96, 4]"
8754,hacerse cargo,0.46534059651388293,3,0.9481371951960659,0.490794580016086,0.4418604651162791,"[['responsabilidad'], ['asumir', 'responsable'], ['aceptar', 'reconocer']]","[44, 37, 19]"
8755,talar,0.24345276517946246,2,0.27376916868294177,0.8892629011172934,0.9529411764705882,"[['bosque', 'cortar', 'podar', 'árbol', 'árboles'], ['matar']]","[95, 5]"
8756,madrina,0.6145408347548329,3,0.6909932138096154,0.8893587121742025,0.6825396825396826,"[['amiga', 'amor', 'familia', 'madre', 'mujer', 'tía'], ['bautismo', 'hada', 'iglesia'], ['regalos']]","[68, 27, 5]"
8757,varita,0.7535305192009457,2,0.8786744932173094,0.8575764119905849,0.7021276595744681,"[['Harry Potter', 'hada', 'magia', 'mago', 'mágica'], ['madera', 'palito', 'palo', 'rama']]","[70, 30]"
8758,hice,0.683319364862145,4,0.8332768204353325,0.8200388491607812,0.5348837209302325,"[['acción', 'hacer'], ['pasado'], ['hecho'], ['yo']]","[53, 23, 16, 7]"
8759,hambruna,0.21537188419423725,2,0.22641094842107642,0.9512432402062605,0.9634146341463414,"[['comida', 'crisis', 'hambre', 'miseria', 'necesidad', 'pobreza', 'África'], ['política']]","[96, 4]"
8760,miseria,0.5018823644996867,2,0.6278191534832795,0.7994059463065635,0.8426966292134831,"[['hambre', 'pobre', 'pobreza', 'poco'], ['dolor', 'tristeza']]","[84, 16]"
8761,sediento,0.25572048447830686,3,0.30478221384776366,0.8390269276212989,0.9195402298850575,"[['agua', 'calor', 'desierto', 'sed'], ['cansado'], ['necesidad']]","[92, 5, 3]"
8762,hamster,0.3133426948455177,3,0.33893331999596016,0.9244965790004137,0.9032258064516129,"[['animal', 'dientes', 'jaula', 'mascota', 'rata', 'ratón', 'roedor'], ['rueda'], ['pequeño']]","[90, 7, 2]"
8763,holgazán,0,1,0,0,1.0,"[['aburrido', 'cómodo', 'dormilón', 'haragán', 'perezoso', 'vago']]",[100]
8764,trapos,0.6274512159665954,3,0.7147717043723486,0.8778344359861998,0.6842105263157895,"[['bandera', 'banderas', 'ropa', 'ropas', 'tela', 'telas'], ['limpiar', 'limpieza', 'sucio'], ['viejo']]","[68, 25, 7]"
8765,Harry Potter,0.683231130931208,3,0.8779908742145289,0.7781756633204673,0.5865384615384616,"[['cicatriz', 'magia', 'mago', 'mujer', 'varita'], ['lentes', 'libro', 'libros', 'novela'], ['fantasía', 'ficción', 'película', 'personaje']]","[59, 21, 20]"
8766,podrida,0.8141206838716224,4,0.8749144659606389,0.9305145994788574,0.46153846153846156,"[['asco', 'asquerosa', 'descomposición', 'fea', 'feo', 'inservible', 'mal estado', 'olor', 'putrefacción'], ['carne', 'comida', 'fruta', 'manzana'], ['cansada', 'harta'], ['pasada']]","[46, 29, 17, 8]"
8767,saturación,0.712582288557356,4,0.8402536757807262,0.8480561395881503,0.4166666666666667,"[['lleno', 'saturado'], ['cansado', 'cansancio', 'estrés', 'trabajo'], ['mucho'], ['solución']]","[42, 40, 12, 6]"
8768,haya,0.5496084026919844,5,0.6236895793805673,0.8812210767379527,0.6984126984126984,"[['haber', 'había', 'hay', 'tener'], ['corte', 'tribunal'], ['pasado'], ['encuentra'], ['allá']]","[70, 13, 8, 5, 5]"
8769,tribunal,0.3713459037077878,4,0.3937470478342832,0.9431077788399739,0.8613861386138614,"[['abogado', 'abogados', 'corte', 'jueces', 'juez', 'juicio', 'jurado', 'justicia', 'juzgado', 'ley', 'leyes'], ['examen', 'tesis'], ['cuentas'], ['pena']]","[86, 7, 4, 3]"
8770,hecha,0.5914862487872891,6,0.6459955312283481,0.9156197221095158,0.6585365853658537,"[['completa', 'derecha', 'finalizada', 'lista', 'pronta', 'realizada', 'terminada'], ['hacer'], ['hacha'], ['cama'], ['torta'], ['terminado']]","[66, 12, 9, 5, 5, 4]"
8771,pronta,0.7020874128769582,2,0.9578630237479795,0.7329726646402861,0.620253164556962,"[['finalizada', 'lista', 'listo', 'terminada', 'terminado'], ['ahora', 'respuesta', 'rápida', 'veloz', 'ya']]","[62, 38]"
8772,realizada,0,1,0,0,1.0,"[['completa', 'feliz', 'finalizada', 'hecha', 'lista', 'satisfecha', 'terminada']]",[100]
8773,magos,0.4026252279256161,4,0.4824198238243584,0.8345951141348739,0.8170731707317073,"[['fantasía', 'galera', 'ilusión', 'magia', 'reyes', 'truco', 'trucos', 'varita'], ['cumpleaños', 'sorpresa'], ['conejo', 'conejos'], ['circo']]","[82, 7, 7, 4]"
8774,realidades,0.7183242176354366,5,0.8507931210835721,0.8442995128129118,0.5081967213114754,"[['real', 'sincero', 'verdad', 'verdades'], ['vida', 'vivencias'], ['presente'], ['distintas', 'diversas'], ['situaciones']]","[51, 15, 13, 11, 10]"
8775,mal olor,0,1,0,0,1.0,"[['asco', 'asqueroso', 'basura', 'desagradable', 'descomposición', 'feo', 'fétido', 'hedor', 'maloliente', 'mugre', 'oloroso', 'podrido', 'suciedad', 'sucio']]",[100]
8776,hélice,0.2817816173683611,3,0.311271097574594,0.9052611037901908,0.9166666666666666,"[['aire', 'altura', 'avión', 'barco', 'cielo', 'helicóptero', 'molino', 'ventilador', 'viento', 'volar'], ['motor'], ['ADN']]","[92, 5, 3]"
8777,hemisferio,0.5771132051330045,3,0.6290681330270677,0.917409696714318,0.7738095238095238,"[['este', 'geografía', 'mapa', 'norte', 'sur'], ['derecho', 'izquierdo', 'lado'], ['cerebro']]","[77, 12, 11]"
8778,heredar,0.6936154127448755,4,0.8089550548136886,0.8574214458733098,0.569620253164557,"[['bienes', 'dar', 'herencia', 'obtener', 'recibir', 'regalo'], ['dinero', 'plata', 'riqueza'], ['familia', 'hijo'], ['muerte']]","[57, 22, 14, 8]"
8779,trono,0.4445219587046826,2,0.4716537502526779,0.9424751917408478,0.8991596638655462,"[['baño', 'castillo', 'corona', 'inodoro', 'monarquía', 'poder', 'reina', 'reino', 'rey', 'reyes', 'water'], ['asiento', 'silla', 'sillón']]","[90, 10]"
8780,sucesión,0.771841947462754,8,0.8713972956571984,0.8857520574247815,0.38028169014084506,"[['herencia', 'legado', 'testamento'], ['continuación', 'continuidad', 'siguiente'], ['números', 'secuencia'], ['muerte'], ['dinero'], ['familia'], ['reparto'], ['trámite']]","[38, 14, 13, 13, 7, 6, 6, 4]"
8781,testamento,0.6066274717355005,4,0.7062371636550623,0.8589571647517932,0.6329113924050633,"[['bienes', 'dinero', 'herencia', 'legado'], ['muerte'], ['familia'], ['papel']]","[63, 24, 8, 5]"
8782,hermético,0.304985981764172,3,0.47060993369025883,0.6480653295450931,0.8472222222222222,"[['callado', 'cerrado', 'introvertido', 'sellado'], ['tupper'], ['impenetrable']]","[85, 11, 4]"
8783,impenetrable,0.8027572987268308,4,0.9584026887595123,0.8375991721870713,0.3235294117647059,"[['duro'], ['cerrado', 'hermético'], ['difícil', 'imposible'], ['seguro']]","[32, 29, 26, 12]"
8784,hijas,0.7482127519277991,2,0.9860400318404435,0.7588056547067974,0.5694444444444444,"[['amor', 'familia', 'hermanas', 'hijos', 'madre', 'madres', 'padres'], ['mujeres', 'nenas', 'niñas']]","[57, 43]"
8785,héroes,0.7179782915013347,5,0.82969220724418,0.865354989757102,0.41304347826086957,"[['Malvinas', 'guerra', 'lucha', 'soldados'], ['Superman', 'capa', 'cómics', 'valientes'], ['salvar'], ['valentía'], ['Grecia']]","[41, 35, 9, 9, 7]"
8786,u,0.3216900477982271,3,0.36573048362196386,0.8795822667348149,0.8953488372093024,"[['a', 'abecedario', 'e', 'i', 'letra', 'o', 'vocal', 'y'], ['uno', 'yo'], ['expresión']]","[90, 7, 3]"
8787,yunque,0.7025273411471394,4,0.7682202326452631,0.9144869027050758,0.5081967213114754,"[['duro', 'fuego', 'herrero', 'hierro', 'metal'], ['pesado', 'peso'], ['campo'], ['hueso']]","[51, 36, 8, 5]"
8788,heterogéneo,0.397270181460338,2,0.4782501641071145,0.830674427894939,0.8970588235294118,"[['diferente', 'distinto', 'distintos', 'diverso', 'homogéneo', 'igual', 'muchos', 'variado'], ['mezcla']]","[90, 10]"
8789,medicinal,0.3916949791997938,2,0.4318049942752078,0.9071108125028999,0.9113924050632911,"[['cura', 'farmacia', 'hospital', 'medicamento', 'medicina', 'médico', 'médicos', 'remedio', 'salud', 'tratamiento'], ['hierba', 'planta']]","[91, 9]"
8790,yuyo,0.5752831916042775,2,0.7424875695421236,0.7748051485347325,0.7894736842105263,"[['campo', 'césped', 'hierba', 'maleza', 'medicinal', 'pasto', 'planta', 'verde'], ['mate', 'té', 'yerba']]","[79, 21]"
8791,yuyos,0.5176038499851443,4,0.5719395629026814,0.9049974570009198,0.7311827956989247,"[['campo', 'hierba', 'hierbas', 'maleza', 'naturaleza', 'pastizal', 'pasto', 'pastos', 'planta', 'plantas', 'verde'], ['té', 'yerba'], ['medicina'], ['abuela']]","[73, 19, 4, 3]"
8792,hiere,0.28854877690512554,4,0.38418227240472597,0.7510725966062978,0.8674698795180723,"[['dolor', 'duele', 'herida', 'lastima', 'lastimar', 'sangre', 'tristeza'], ['cuchillo'], ['molesta'], ['mata']]","[87, 6, 4, 4]"
8793,higiénico,0,1,0,0,1.0,"[['baño', 'limpieza', 'limpio', 'papel', 'prolijo', 'pulcro', 'salud']]",[100]
8794,hilar,0.5171617778956958,2,0.5558227377664953,0.9304437237919527,0.8705882352941177,"[['aguja', 'coser', 'fino', 'hilo', 'lana', 'tejer', 'tejido', 'telar'], ['asociar', 'juntar', 'unir']]","[87, 13]"
8795,telar,0.3457464796697301,4,0.3969448285695741,0.8710189799314384,0.8625,"[['araña', 'colores', 'coser', 'hilo', 'lana', 'tejer', 'tejido', 'tejidos', 'tela', 'trama'], ['arte'], ['máquina'], ['indígenas']]","[86, 5, 5, 4]"
8796,solemnidad,0.43229480010090987,3,0.6383111854769605,0.6772477279681217,0.7647058823529411,"[['acto', 'formalidad', 'seriedad', 'serio', 'solemne'], ['respeto'], ['aburrido']]","[76, 15, 9]"
8797,planteo,0.7412552593149604,4,0.8890080606705107,0.8338003805678526,0.4827586206896552,"[['conflicto', 'discusión', 'propuesta'], ['problema'], ['plan'], ['planta']]","[48, 24, 17, 10]"
8798,histeria,0.7542907941389723,4,0.9085166270481024,0.8302443474147178,0.3333333333333333,"[['enfermedad', 'enojo', 'rabia'], ['loca', 'locura'], ['desesperación', 'nervios'], ['capricho']]","[33, 33, 27, 6]"
8799,ilustración,0.3224710523035006,2,0.3795243778626806,0.8496715128538515,0.9263157894736842,"[['arte', 'colores', 'cuadro', 'dibujo', 'foto', 'imagen', 'pintura'], ['libro']]","[93, 7]"
8800,pasatiempos,0.2569223538889882,2,0.306424729870515,0.8384517594175742,0.9452054794520548,"[['distracción', 'diversión', 'entretenimiento', 'hobbie', 'hobby', 'juegos', 'libertad', 'libre', 'ocio', 'placer', 'recreo', 'tiempo libre'], ['leer']]","[95, 5]"
8801,morro,0.3836464883736621,3,0.44936813408017395,0.8537465371436727,0.8627450980392157,"[['Brasil', 'altura', 'cerro', 'colina', 'montaña', 'monte'], ['hocico'], ['niño']]","[86, 8, 6]"
8802,holgado,0.6589057623691496,4,0.8325091920614461,0.7914696542119583,0.42,"[['flojo', 'suelto'], ['amplio', 'ancho', 'espacioso', 'grande'], ['cómodo'], ['ropa']]","[42, 40, 12, 6]"
8803,masacre,0.5002097121604171,2,0.9379626436434423,0.5332938529592093,0.6455696202531646,"[['armas', 'asesinato', 'desastre', 'destrucción', 'genocidio', 'guerra', 'horror', 'matanza', 'sangre'], ['muerte', 'tristeza']]","[65, 35]"
8804,honrar,0.5701624512336817,3,0.7938144617963575,0.7182565683465078,0.5223880597014925,"[['agradecer', 'homenaje', 'homenajear', 'honor', 'respetar'], ['admirar', 'adorar', 'alabar', 'amar', 'valorar', 'venerar', 'vida'], ['recordar']]","[52, 42, 6]"
8805,Homo sapiens,0.5752846907867999,3,0.9034863293037495,0.6367386778614896,0.5393258426966292,"[['hombre', 'humano', 'primitivo', 'ser humano'], ['Darwin', 'antropología', 'ciencia', 'evolución'], ['mono']]","[54, 29, 17]"
8806,ser humano,0.388051127850319,3,0.4954284041636706,0.7832637866320674,0.8333333333333334,"[['Homo sapiens', 'cuerpo', 'gente', 'hombre', 'humanidad', 'individuo', 'mujer', 'persona'], ['animal'], ['vida']]","[83, 12, 4]"
8807,honda,0.7308854355975317,5,0.7829386228750572,0.9335156220977079,0.5581395348837209,"[['auto', 'moto'], ['piedra'], ['arma'], ['playa'], ['frecuencia']]","[56, 19, 12, 7, 7]"
8808,íntegro,0.6454954508099258,3,0.717903292030771,0.8991398395513395,0.6716417910447762,"[['cabal', 'completo', 'entero', 'total'], ['fiel', 'honesto', 'leal', 'ético'], ['puro']]","[67, 27, 6]"
8809,honra,0.18845392064945152,2,0.23987382528036538,0.7856377011088471,0.9605263157894737,"[['dignidad', 'honestidad', 'honor', 'honrado', 'orgullo', 'respeto', 'valor', 'valores', 'virtud'], ['patria']]","[96, 4]"
8810,hood,0.34299553701438024,2,0.37764632137370024,0.9082454074138027,0.926829268292683,"[['Robin', 'buzo', 'cabeza', 'campera', 'capucha', 'personaje'], ['barrio']]","[93, 7]"
8811,minuto,0.229417323439253,3,0.27074605276663555,0.8473524215586439,0.9302325581395349,"[['hora', 'reloj', 'rápido', 'segundo', 'segundos', 'tiempo'], ['un', 'uno'], ['medida']]","[93, 5, 2]"
8812,segundos,0.13545715879171802,2,0.29518174309075856,0.4588940947817002,0.9479166666666666,"[['hora', 'horas', 'minutos', 'reloj', 'rápido', 'tiempo'], ['primeros']]","[95, 5]"
8813,hormiguero,0.696872170723807,6,0.7631164722144516,0.9131924104607343,0.5526315789473685,"[['hormiga', 'hormigas', 'insecto', 'picazón'], ['tierra'], ['casa', 'hogar'], ['trabajo'], ['oso'], ['multitud']]","[55, 16, 9, 8, 8, 4]"
8814,pizzas,0.329562028599446,2,0.3633319133250507,0.9070549998854824,0.9306930693069307,"[['Italia', 'aceitunas', 'comida', 'hambre', 'horno', 'masa', 'muzzarella', 'queso', 'ricas', 'rico', 'salsa', 'tomate'], ['amigos']]","[93, 7]"
8815,horripilante,0,1,0,0,1.0,"[['asco', 'asqueroso', 'desagradable', 'espantoso', 'feo', 'horrible', 'horroroso', 'malo', 'miedo', 'susto', 'terror', 'terrorífico']]",[100]
8816,hortaliza,0.45762553712099263,8,0.8355156944229738,0.5477162669422257,0.4,"[['ensalada', 'lechuga', 'verdura', 'zanahoria'], ['planta', 'vegetal'], ['plantas', 'verde'], ['alimento', 'comida'], ['tierra'], ['huerta'], ['sano'], ['papa']]","[40, 16, 14, 11, 8, 4, 4, 4]"
8817,huésped,0.5161089052795017,5,0.6390963268042628,0.8075604312424274,0.6911764705882353,"[['amigo', 'inquilino', 'invitado', 'visita', 'visitante'], ['hotel'], ['parásito'], ['casa'], ['persona']]","[69, 12, 7, 7, 4]"
8818,sanidad,0.24624988931240038,2,0.3045866885214023,0.8084722628812362,0.9456521739130435,"[['bienestar', 'enfermera', 'higiene', 'hospital', 'limpieza', 'limpio', 'médico', 'salud', 'sanitario'], ['cuidado']]","[95, 5]"
8819,hostigamiento,0.36979222303312065,3,0.4415516705081735,0.8374834650892244,0.8666666666666667,"[['abuso', 'acoso', 'bullying', 'castigo', 'dolor', 'maltrato', 'molestar', 'violencia'], ['cansancio'], ['persecución']]","[87, 7, 7]"
8820,motel,0,1,0,0,1.0,"[['cama', 'carretera', 'descanso', 'dormir', 'habitación', 'hospedaje', 'hotel', 'noche', 'ruta', 'telo', 'vacaciones', 'viaje']]",[100]
8821,hueca,0.6333182319486995,5,0.7937309230269038,0.7979004138247905,0.5074626865671642,"[['tonta', 'vacía'], ['cabeza', 'rubia'], ['nada', 'vacío'], ['agujero'], ['espacio']]","[51, 24, 15, 6, 4]"
8822,pisada,0,1,0,0,1.0,"[['barro', 'camino', 'fuerte', 'huella', 'marca', 'paso', 'pie', 'pies', 'zapato']]",[100]
8823,orgánica,0.6523821293457822,5,0.8550497513192021,0.7629756377792791,0.44329896907216493,"[['comida', 'fruta', 'huerta', 'salud', 'saludable', 'sana', 'sano', 'verdura'], ['planta', 'plantas', 'tierra', 'vida'], ['natural'], ['biología', 'materia', 'química'], ['ley']]","[44, 20, 20, 13, 3]"
8824,inquilino,0.22270276725308882,2,0.23987382528036538,0.9284162913264631,0.9605263157894737,"[['alquilar', 'alquiler', 'casa', 'departamento', 'garantía', 'inmobiliaria', 'renta'], ['persona']]","[96, 4]"
8825,parásito,0.2806969733242134,2,0.512709142030877,0.5474779954427045,0.8857142857142857,"[['bicho', 'gusano', 'lombriz', 'perro', 'piojo'], ['asco']]","[89, 11]"
8826,visita,0.4198628080262607,4,0.4748265870049578,0.884244521088447,0.8160919540229885,"[['amiga', 'amigo', 'amigos', 'amistad', 'casa', 'compartir', 'compañía', 'familia', 'familiar', 'gente', 'persona', 'reunión'], ['médica', 'médico'], ['paseo'], ['mate']]","[82, 10, 5, 3]"
8827,pollito,0.6019823248524538,3,0.7268051630788017,0.8282581844939174,0.64,"[['amarillo', 'ave', 'gallina', 'gallo', 'huevo', 'plumas', 'pollo'], ['bebé', 'chiquito', 'hijo', 'pequeño', 'ternura'], ['animal']]","[64, 31, 5]"
8828,húmeda,0.417871938172941,4,0.4690524941678196,0.8908852279195706,0.8260869565217391,"[['agua', 'calor', 'hongos', 'humedad', 'lluvia', 'moho', 'mojada', 'mojado', 'tierra', 'toalla'], ['ropa'], ['casa', 'pared'], ['torta']]","[83, 7, 7, 4]"
8829,moho,0.4611965725200643,3,0.5530035337788146,0.83398485606157,0.7872340425531915,"[['hongo', 'hongos', 'humedad', 'húmedo', 'verde', 'viejo'], ['olor', 'podrido', 'suciedad', 'sucio'], ['pared']]","[79, 18, 3]"
8830,mojada,0,1,0,0,1.0,"[['agua', 'frío', 'humedad', 'húmeda', 'lluvia', 'pileta', 'ropa', 'toalla']]",[100]
8831,sencillez,0,1,0,0,1.0,"[['básico', 'fácil', 'humildad', 'humilde', 'sencillo', 'simple', 'simpleza']]",[100]
8832,modesto,0.40443418709533374,3,0.46154531924409836,0.8762610522357824,0.85,"[['humilde', 'pobre', 'sencillo', 'simple'], ['amable', 'bueno'], ['persona']]","[85, 11, 4]"
8833,hundido,0.32699072373591,3,0.4478228557124942,0.7301787293005889,0.8636363636363636,"[['Titanic', 'agua', 'barco', 'fondo', 'hondo', 'hueco', 'mar', 'pozo', 'profundo'], ['ahogado'], ['abajo']]","[86, 8, 6]"
8834,Titanic,0.34963416605933845,2,0.3912435636292556,0.8936483524893295,0.9230769230769231,"[['agua', 'barco', 'crucero', 'frío', 'hielo', 'hundido', 'hundimiento', 'iceberg', 'mar', 'naufragio', 'película'], ['muerte', 'tragedia']]","[92, 8]"
8835,hundimiento,0.6503545872796029,3,0.8323921820638257,0.7813078994412461,0.6307692307692307,"[['Titanic', 'agua', 'barco', 'hundir', 'submarino'], ['caer', 'caída', 'depresión'], ['hueco', 'pozo', 'profundo']]","[63, 18, 18]"
8836,submarino,0.5147523897897522,4,0.6140809498281635,0.8382484262600784,0.7222222222222222,"[['agua', 'barco', 'mar', 'océano'], ['amarillo', 'profundidad', 'profundo'], ['guerra'], ['Beatles']]","[72, 17, 7, 4]"
8837,hurtar,0.5275753279995441,2,0.8186691181065504,0.6444304742064055,0.7452830188679245,"[['quitar', 'robar', 'sacar', 'sustraer', 'tomar'], ['chorro', 'cárcel', 'hurto', 'ladrón', 'robo']]","[75, 25]"
8838,oler,0.17860522144628105,2,0.21220132752136242,0.8416781531600022,0.9663865546218487,"[['aroma', 'comida', 'feo', 'flor', 'flores', 'fragancia', 'nariz', 'olfatear', 'olfato', 'olor', 'perfume', 'rico', 'sentido'], ['sentir']]","[97, 3]"
8839,olfatear,0.14563578795618604,2,0.20390587550482006,0.7142304634215575,0.9680851063829787,"[['aroma', 'gato', 'nariz', 'oler', 'olor', 'perfume', 'perro', 'sentir'], ['husmear']]","[97, 3]"
8840,vete,0,1,0,0,1.0,"[['adiós', 'chau', 'echar', 'irse', 'salir']]",[100]
8841,iceberg,0.3269388068171538,2,0.46899559358928117,0.6971042186453198,0.9,"[['Antártida', 'Titanic', 'frío', 'hielo'], ['agua', 'mar', 'punta']]","[90, 10]"
8842,idealista,0.33919057512870787,3,0.7529760133759853,0.45046664050816054,0.6578947368421053,"[['soñador', 'utopía', 'utópico'], ['idea', 'ideas'], ['imaginativo']]","[66, 26, 8]"
8843,utópico,0.29034482068981754,2,0.3591016256485496,0.808531067397551,0.9318181818181818,"[['fantasía', 'ideal', 'imposible', 'inalcanzable', 'irreal', 'meta', 'sueño'], ['mundo']]","[93, 7]"
8844,idear,0,1,0,0,1.0,"[['construir', 'crear', 'hacer', 'idea', 'imaginar', 'inventar', 'pensar', 'planear', 'planificar', 'proyectar', 'realizar', 'soñar']]",[100]
8845,planear,0.5016237976473754,3,0.6770007616995558,0.7409501229926083,0.7213114754098361,"[['crear', 'idear', 'pensar', 'planificar', 'proyectar'], ['ordenar', 'organizar'], ['futuro']]","[72, 21, 7]"
8846,innovación,0.4354581199875277,4,0.5650681594599837,0.7706293704527258,0.7586206896551724,"[['cambio', 'descubrimiento', 'moderno', 'novedad', 'nuevo', 'renovación'], ['avance', 'tecnología'], ['crear', 'idea'], ['cambiar']]","[76, 14, 7, 3]"
8847,ídem,0.18508446845554166,2,0.21832103023746738,0.8477628941848874,0.9651162790697675,"[['idéntico', 'igual', 'lo mismo', 'mismo', 'semejante', 'también'], ['repetir']]","[97, 3]"
8848,similares,0.08938653354398296,2,0.24988229283318544,0.3577145564438011,0.9583333333333334,"[['gemelos', 'igual', 'iguales', 'mellizos', 'parecido', 'parecidos', 'pares', 'semejantes'], ['hermanos']]","[96, 4]"
8849,identificar,0.49236502467708093,4,0.6516374832509659,0.7555811894378945,0.6714285714285714,"[['conocer', 'mirar', 'reconocer', 'saber', 'ubicar', 'ver'], ['DNI', 'documento', 'identidad', 'persona'], ['distinguir'], ['nombrar']]","[67, 23, 6, 4]"
8850,lenguas,0.44571479204769177,3,0.5041137974434324,0.8841551140002397,0.8307692307692308,"[['beso', 'comunicación', 'hablar', 'idioma', 'idiomas', 'lenguaje', 'señas'], ['órgano'], ['comida']]","[83, 12, 5]"
8851,referentes,0.7429202500982335,4,0.8276853838743833,0.8975877363215411,0.48717948717948717,"[['ejemplo', 'ejemplos', 'modelo', 'modelos'], ['líder', 'líderes'], ['padres'], ['políticos']]","[49, 33, 10, 8]"
8852,ignora,0,1,0,0,1.0,"[['desconocer', 'ignorante']]",[100]
8853,no sabe,0.48685086273813905,4,0.61901914629647,0.7864875677124356,0.7333333333333333,"[['aprende', 'desconocimiento', 'ignora', 'ignorancia', 'ignorante'], ['burro', 'tonto'], ['aprender', 'aprendiz'], ['nada']]","[73, 12, 10, 5]"
8854,semejantes,0.24242914216022243,3,0.36280868400092803,0.6682010460356079,0.897196261682243,"[['idénticos', 'igual', 'iguales', 'parecido', 'parecidos', 'pares', 'similares'], ['amigos', 'hermanos'], ['prójimo']]","[90, 7, 4]"
8855,lagartija,0.46123580696484967,4,0.5063640915351921,0.9108777946052162,0.7981651376146789,"[['animal', 'cola', 'iguana', 'lagarto', 'reptil', 'verde'], ['ejercicio', 'gimnasia'], ['asco', 'bicho'], ['chico']]","[80, 10, 7, 3]"
8856,incomprensible,0,1,0,0,1.0,"[['complicado', 'difícil', 'ilegible', 'inentendible', 'raro']]",[100]
8857,mamarracho,0.621779318533298,4,0.6979784372032457,0.8908288356653644,0.6666666666666666,"[['desalineado', 'desaliñado', 'desastre', 'desprolijo', 'impresentable', 'mal hecho'], ['payaso', 'ridículo'], ['garabato'], ['Macri']]","[67, 18, 11, 5]"
8858,iluso,0.4312703617627073,3,0.46657606522467054,0.9243302301738034,0.8507462686567164,"[['crédulo', 'ingenuo', 'inocente', 'sonso', 'tonto'], ['ilusión', 'soñador'], ['pobre']]","[85, 10, 4]"
